ID,Decsription,Planned Duration,Impacted Duration,Planned Cost,Impacted Cost
N7-S2-T20B13-C-53,Ceramic Wall Works - Ground Floor,16,18.5,"77,364","89,452"
N7-S2-T20B13-C-54,"Toilets, Wet Areas & Terraces Insulation Works for Ground Floor",18,21.22,"53,035","62,522"
N7-S2-T20B13-C-55,Wooden Doors & Accessories Installation - Ground Floor,12,18.76,"846,737","1,323,733"
N7-S2-T20B13-C-56,Ceramic Floor Works - Ground Floor,14,16.56,"37,143","43,935"
N7-S2-T20B13-C-57,Apartments HDF Fixing for Ground Floor,12,13.84,"39,497","45,553"
N7-S2-T20B13-C-58,Apartments Terrazzo Tiles Under HDF for Ground Floor,20,23.18,"223,979","259,591"
N7-S2-T20B13-C-59,Wooden Pergola Works - Ground Floor,15,21.07,"23,010","32,321"
N7-S2-T20B13-C-6,RC Foundation Works & Sump Pits,27,31.35,"1,814,751","2,107,128"
N7-S2-T20B13-C-60,Wooden Architraves for Openings for Ground Floor,13,18.59,"119,749","171,242"
N7-S2-T20B13-C-61,Wooden Sub-Frames for Ground Floor,12,13.84,"68,463","78,961"
N7-S2-T20B13-C-62,False Ceiling - Ground Floor,18,21.23,"127,982","150,948"
N7-S2-T20B13-C-63,Metal Intake Doors - Ground Floor,12,13.85,"23,432","27,045"
N7-S2-T20B13-C-64,Marble Flooring Works for Ground Floor,18,21.23,"318,362","375,491"
N7-S2-T20B13-C-65,Marble Counter top for Bathroom for Ground Floor,8,9.17,"34,350","39,374"
N7-S2-T20B13-C-66,Marble Architraves for Elevator Doors for Ground Floor,12,13.84,"22,949","26,468"
N7-S2-T20B13-C-67,Public Areas Doors Fixing Temporary for apartments for Ground Floor,12,13.84,"33,000","38,060"
N7-S2-T20B13-C-68,Corridor Marble Flooring for Ground Floor,15,17.33,"231,893","267,914"
N7-S2-T20B13-C-69,False Ceiling - Public Areas Ground Floor,16,18.5,"43,011","49,731"
N7-S2-T20B13-C-7,Basement Columns & RW Works,25,28.99,"1,079,911","1,252,265"
N7-S2-T20B13-C-70,Painting Putty - Public Areas Ground Floor,12,13.82,"3,023","3,481"
N7-S2-T20B13-C-71,First Coat - Public Areas Ground Floor,17,19.67,"15,112","17,486"
N7-S2-T20B13-C-72,Final Coat & Touch ups - Public Areas Ground Floor,10,17.05,"15,111","25,765"
N7-S2-T20B13-C-73,Wooden Doors & Accessories Installation - Roof Floor,8,9.21,"64,186","73,894"
N7-S2-T20B13-C-74,Roof Floor Internal Plaster Works - Preparation,6,7.25,"41,437","50,069"
N7-S2-T20B13-C-75,Painting Putty - Roof Floor,6,7.22,"6,451","7,763"
N7-S2-T20B13-C-76,Roof Floor Masonry Works,5,5.64,"236,241","266,480"
N7-S2-T20B13-C-77,Roof Floor Internal Plaster Works - Filling,7,7.99,"93,624","106,865"
N7-S2-T20B13-C-78,First Coat - Roof Floor,9,10.31,"6,451","7,390"
N7-S2-T20B13-C-79,Final Coat & Touch ups - Roof Floor,9,14.85,"6,451","10,644"
N7-S2-T20B13-C-8,Backfilling Works Under S.O.G under MEP Works,7,8.13,"148,237","172,166"
N7-S2-T20B13-C-80,Wooden Sub-Frames for Roof Floor,5,5.72,"34,232","39,161"
N7-S2-T20B13-C-81,Wooden Architraves for Openings for Roof Floor,5,5.72,"65,334","74,742"
N7-S2-T20B13-C-82,Ceramic Floor Works For Mechanical And Garbage Room-  Roof Floor,11,12.66,"2,476","2,850"
N7-S2-T20B13-C-83,Dry Mix Works for Roof Floor,9,10.34,0,0
N7-S2-T20B13-C-84,Light Weight Concrete for Roof Floor,7,7.99,"247,291","282,265"
N7-S2-T20B13-C-85,Water Proofing Membrane Works for Roof Floor (Including Protection Layer),10,11.91,"265,842","316,618"
N7-S2-T20B13-C-86,Terrazzo&Ceramic Tiles Fixing for Roof Floor,12,13.82,"158,179","182,169"
N7-S2-T20B13-C-87,Dry Mix Works for Upper Roof,7,8.04,"25,704","29,523"
N7-S2-T20B13-C-88,Light Weight Concrete for Upper Roof Floor,5,5.7,"27,477","31,323"
N7-S2-T20B13-C-89,Water Proofing Membrane Works for Upper Roof Floor,7,7.99,"29,538","33,715"
N7-S2-T20B13-C-9,Backfilling Between PC Foundations,7,7.99,"74,118","84,601"
N7-S2-T20B13-C-90,Cement Screed for Upper Roof Floor,5,5.68,"44,801","50,894"
N7-S2-T20B13-C-91,Steel Ladder,5,5.66,"25,110","28,425"
N7-S2-T20B13-C-92,Marble Wall Cladding for Main Entrance,16,18.5,"101,503","117,363"
N7-S2-T20B13-C-93,MDF Oak Veneer Wooden Cladding & Mail Boxes,15,24.2,"114,419","184,595"
N7-S2-T20B13-C-94,Marble Flooring & Skirting for Main Entrance & Entrance Lobby,16,18.81,"99,987","117,547"
N7-S2-T20B13-C-95,Curbstone For Parking Area,22,25.89,"40,555","47,726"
N7-S2-T20B13-C-96,First Coat - Left Stair,16,18.75,"6,065","7,107"
N7-S2-T20B13-C-97,Final Coat & Touch ups - Left Stair,14,23.23,"7,565","12,553"
N7-S2-T20B13-C-98,Left Stair Handrail,14,16.56,"32,546","38,498"
N7-S2-T20B13-C-99,Marble Works for Left Stair Case,16,18.5,"52,495","60,697"
N7-S2-T20B13-EAP1,GROUND FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S2-T20B13-EAP10,SLAB ON GRADE SOG-SHOP DRAWING APPROVAL,25,29.03,0,0
N7-S2-T20B13-EAP100,STRUCTURE CABLING-THIRD-SHOP DRAWING APPROVAL,25,35.87,0,0
N7-S2-T20B13-EAP101,IP CCTV & ACCESS CONTROL-THIRD-SHOP DRAWING APPROVAL,25,35.9,0,0
N7-S2-T20B13-EAP102,AUDIO INTERCOM RISER DIAGRAM-THIRD-SHOP DRAWING APPROVAL,25,35.75,0,0
N7-S2-T20B13-EAP103,AC-SECOND-SHOP DRAWING APPROVAL,25,41.38,0,0
N7-S2-T20B13-EAP104,PLUMING-DRAINAGE-FIRST-SHOP DRAWING APPROVAL,25,29.05,0,0
N7-S2-T20B13-EAP105,PLUMING-WATER SUPPLY-SECOND-SHOP DRAWING APPROVAL,25,41.39,0,0
N7-S2-T20B13-EAP106,LIGHTING&POWER-ROOF-SHOP DRAWING APPROVAL,25,40.87,0,0
N7-S2-T20B13-EAP107,ELECTERICAL EMBDED IN SLAB-ROOF-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S2-T20B13-EAP108,STRUCTURE CABLING-ROOF-SHOP DRAWING APPROVAL,25,38.7,0,0
N7-S2-T20B13-EAP109,IP CCTV & ACCESS CONTROL-ROOF-SHOP DRAWING APPROVAL,25,38.69,0,0
N7-S2-T20B13-EAP11,STAIRS BASEMENT-GROUND (CD)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S2-T20B13-EAP110,AC-THIRD-SHOP DRAWING APPROVAL,25,35.95,0,0
N7-S2-T20B13-EAP111,PLUMING-DRAINAGE-SECOND-SHOP DRAWING APPROVAL,25,41.55,0,0
N7-S2-T20B13-EAP112,PLUMING-WATER SUPPLY-THIRD-SHOP DRAWING APPROVAL,25,35.81,0,0
N7-S2-T20B13-EAP113,LIGHTING&POWER-L.ROOF-SHOP DRAWING APPROVAL,25,40.81,0,0
N7-S2-T20B13-EAP114,AC-ROOF-SHOP DRAWING APPROVAL,25,38.52,0,0
N7-S2-T20B13-EAP115,PLUMING-DRAINAGE-THIRD-SHOP DRAWING APPROVAL,25,35.78,0,0
N7-S2-T20B13-EAP116,PLUMING-WATER SUPPLY-ROOF-SHOP DRAWING APPROVAL,25,38.57,0,0
N7-S2-T20B13-EAP117,PLUMING-DRAINAGE-ROOF-SHOP DRAWING APPROVAL,25,38.49,0,0
N7-S2-T20B13-EAP118,LIGHTING&POWER-SECOND-SHOP DRAWING APPROVAL,25,29.21,0,0
N7-S2-T20B13-EAP119,ELECTERICAL EMBDED IN SLAB-SECOND-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP12,STAIRS BASEMENT-GROUND (RFT)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP120,STRUCTURE CABLING-SECOND-SHOP DRAWING APPROVAL,25,41.5,0,0
N7-S2-T20B13-EAP121,IP CCTV & ACCESS CONTROL-SECOND-SHOP DRAWING APPROVAL,25,41.25,0,0
N7-S2-T20B13-EAP122,AUDIO INTERCOM RISER DIAGRAM-SECOND-SHOP DRAWING APPROVAL,25,41.53,0,0
N7-S2-T20B13-EAP123,BASEMENT FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP124,BASEMENT FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP125,GROUND FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,42.73,0,0
N7-S2-T20B13-EAP126,FIRST FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,31.04,0,0
N7-S2-T20B13-EAP127,SECOND FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,39.63,0,0
N7-S2-T20B13-EAP128,THIRD FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,38.03,0,0
N7-S2-T20B13-EAP129,ROOF FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP13,GROUND FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S2-T20B13-EAP130,BASEMENT  FLOOR WALL FINISHING -SHOP DRAWING APPROVAL,25,30.5,0,0
N7-S2-T20B13-EAP131,SUB SURFACE PIPING SYSTEM-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP132,DRAINAGE & FIRE & WATER SUPPLY PIPES RISERS -SHOP DRAWING APPROVAL,25,40.25,0,0
N7-S2-T20B13-EAP133,INSPECTION CHAMPER SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S2-T20B13-EAP14,GROUND FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,7.97,0,0
N7-S2-T20B13-EAP15,STAIRS GROUND-FIRST (CD)-SHOP DRAWING APPROVAL,7,8.02,0,0
N7-S2-T20B13-EAP16,STAIRS GROUND-FIRST (RFT)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP17,FIRST FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S2-T20B13-EAP18,FIRST FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S2-T20B13-EAP19,STAIRS FIRST-SECOND (CD)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP2,FIRST FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP20,STAIRS FIRST-SECOND (RFT)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S2-T20B13-EAP21,SECOND FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S2-T20B13-EAP22,SECOND FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP23,STAIRS SECOND-THIRD (CD)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S2-T20B13-EAP24,STAIRS SECOND-THIRD (RFT)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S2-T20B13-EAP25,THIRD FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S2-T20B13-EAP26,THIRD FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,8.02,0,0
N7-S2-T20B13-EAP27,STAIRS THIRD-ROOF (CD)-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S2-T20B13-EAP28,STAIRS THIRD-ROOF (RFT)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP29,ROOF FLOOR SLAB (CD)-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP3,SECOND FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S2-T20B13-EAP30,ROOF FLOOR SLAB (RFT)-SHOP DRAWING APPROVAL,7,8.42,0,0
N7-S2-T20B13-EAP31,BLOCK WORK UNDER S.O.G-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S2-T20B13-EAP32,BASEMENT FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP33,GROUND FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP34,FIRST FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP35,SECOND FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S2-T20B13-EAP36,THIRD FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP37,ROOF FLOOR BLOCK WORKS-SHOP DRAWING APPROVAL,25,35.41,0,0
N7-S2-T20B13-EAP38,UPPER ROOF PLAN-SHOP DRAWING APPROVAL,25,38.58,0,0
N7-S2-T20B13-EAP39,MAIN ELEVATIONS-SHOP DRAWING APPROVAL,25,35.85,0,0
N7-S2-T20B13-EAP4,THIRD FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S2-T20B13-EAP40,SIDE ELEVATIONS-SHOP DRAWING APPROVAL,25,35.8,0,0
N7-S2-T20B13-EAP41,BASEMENT FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,29.83,0,0
N7-S2-T20B13-EAP42,BASEMENT FLOORING PLAN-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S2-T20B13-EAP43,BASEMENT FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP44,GROUND FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,41.83,0,0
N7-S2-T20B13-EAP45,GROUND FLOOR  FLOORING PLAN-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP46,GROUND FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S2-T20B13-EAP47,FRIST FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,34.54,0,0
N7-S2-T20B13-EAP48,FIRST FLOOR  FLOORING PLAN-SHOP DRAWING APPROVAL,25,29.04,0,0
N7-S2-T20B13-EAP49,FIRST FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,29.06,0,0
N7-S2-T20B13-EAP5,ROOF FLOOR COLUMNS-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S2-T20B13-EAP50,SECOND FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP51,SECOND FLOOR FLOORING PLAN-SHOP DRAWING APPROVAL,25,41.52,0,0
N7-S2-T20B13-EAP52,SECOND  FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,41.31,0,0
N7-S2-T20B13-EAP53,THIRD FLOOR REFLECTED CEILING-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S2-T20B13-EAP54,THIRD FLOOR FLOORING PLAN-SHOP DRAWING APPROVAL,25,35.96,0,0
N7-S2-T20B13-EAP55,THIRD  FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,35.84,0,0
N7-S2-T20B13-EAP56,LOWER ROOF FLOORING PLAN-SHOP DRAWING APPROVAL,25,38.48,0,0
N7-S2-T20B13-EAP57,INTERNAL GENERAL DETAILS-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP58,SECTIONS-SHOP DRAWING APPROVAL,25,35.88,0,0
N7-S2-T20B13-EAP59,WALL SECTIONS-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP6,PC FOUNDATION (CD)-SHOP DRAWING APPROVAL,7,7.89,0,0
N7-S2-T20B13-EAP60,STAIRS DETAILS 1-SHOP DRAWING APPROVAL,25,38.71,0,0
N7-S2-T20B13-EAP61,STAIRS DETAILS 2-SHOP DRAWING APPROVAL,25,38.8,0,0
N7-S2-T20B13-EAP62,EXTERIOR GENERAL DETAILS-1-SHOP DRAWING APPROVAL,25,37.37,0,0
N7-S2-T20B13-EAP63,EXTERIOR GENERAL DETAILS-2-SHOP DRAWING APPROVAL,25,37.31,0,0
N7-S2-T20B13-EAP64,ROOF  FLOOR ELEC.COVER DISTRIBUTION-SHOP DRAWING APPROVAL,25,38.76,0,0
N7-S2-T20B13-EAP65,LIGHTING&POWER-BASEMENT-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S2-T20B13-EAP66,ELECTERICAL EMBDED IN SLAB-BASEMENT-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP67,LIGHTNING AND GROUNDING-BASEMENT-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S2-T20B13-EAP68,CABLE ROUTING-BASEMENT-SHOP DRAWING APPROVAL,25,30.17,0,0
N7-S2-T20B13-EAP69,FIRE ALARM-BASEMENT-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP7,RC FOUNDATION (CD)-SHOP DRAWING APPROVAL,7,8.03,0,0
N7-S2-T20B13-EAP70,STRUCTURE CABLING-BASEMENT-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S2-T20B13-EAP71,IP CCTV & ACCESS CONTROL-BASEMENT-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP72,AUDIO INTERCOM RISER DIAGRAM-BASEMENT-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S2-T20B13-EAP73,AC-BASEMENT-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP74,FIRE FIGHTING-BASEMENT-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP75,PLUMING-DRAINAGE-UNDER SOG-SHOP DRAWING APPROVAL,7,8.04,0,0
N7-S2-T20B13-EAP76,PLUMING-WATER SUPPLY-BASEMENT-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP77,SINGLE LINE DIAGARM-SHOP DRAWING APPROVAL,25,38.47,0,0
N7-S2-T20B13-EAP78,PANEL SCHEDULE-SHOP DRAWING APPROVAL,25,42.31,0,0
N7-S2-T20B13-EAP79,IP AUDIO INTERCOM RISER DIAGRAM-SHOP DRAWING APPROVAL,25,35.76,0,0
N7-S2-T20B13-EAP8,RC FOUNDATION (RFT)-SHOP DRAWING APPROVAL,7,7.99,0,0
N7-S2-T20B13-EAP80,TOILET DETAILS-SHOP DRAWING APPROVAL,25,41.68,0,0
N7-S2-T20B13-EAP81,LIGHTING&POWER-GROUND-SHOP DRAWING APPROVAL,25,28.98,0,0
N7-S2-T20B13-EAP82,ELECTERICAL EMBDED IN SLAB-GROUND-SHOP DRAWING APPROVAL,7,8,0,0
N7-S2-T20B13-EAP83,LIGHTNING AND GROUNDING-GROUND-SHOP DRAWING APPROVAL,25,28.99,0,0
N7-S2-T20B13-EAP84,STRUCTURE CABLING-GROUND-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S2-T20B13-EAP85,IP CCTV & ACCESS CONTROL-GROUND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP86,AUDIO INTERCOM RISER DIAGRAM-GROUND-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S2-T20B13-EAP87,AC-GROUND-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP88,PLUMING-DRAINAGE-BASEMENT-LEVELS-SHOP DRAWING APPROVAL,25,29.03,0,0
N7-S2-T20B13-EAP89,PLUMING-WATER SUPPLY-GROUND-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP9,RETANTING WALLS & COLUMNS (CD-RFT) PROFILE-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S2-T20B13-EAP90,LIGHTING&POWER-FIRST-SHOP DRAWING APPROVAL,25,29.01,0,0
N7-S2-T20B13-EAP91,ELECTERICAL EMBDED IN SLAB-FIRST-SHOP DRAWING APPROVAL,7,7.98,0,0
N7-S2-T20B13-EAP92,STRUCTURE CABLING-FIRST-SHOP DRAWING APPROVAL,25,29.06,0,0
N7-S2-T20B13-EAP93,IP CCTV & ACCESS CONTROL-FIRST-SHOP DRAWING APPROVAL,25,29.07,0,0
N7-S2-T20B13-EAP94,AUDIO INTERCOM RISER DIAGRAM-FIRST-SHOP DRAWING APPROVAL,25,29.06,0,0
N7-S2-T20B13-EAP95,AC-FIRST-SHOP DRAWING APPROVAL,25,29.03,0,0
N7-S2-T20B13-EAP96,PLUMING-DRAINAGE-GROUND-SHOP DRAWING APPROVAL,25,29.02,0,0
N7-S2-T20B13-EAP97,PLUMING-WATER SUPPLY-FIRST-SHOP DRAWING APPROVAL,25,29,0,0
N7-S2-T20B13-EAP98,LIGHTING&POWER-THIRD-SHOP DRAWING APPROVAL,25,42.64,0,0
N7-S2-T20B13-EAP99,ELECTERICAL EMBDED IN SLAB-THIRD-SHOP DRAWING APPROVAL,7,8.01,0,0
N7-S2-T20B13-ESB1,GROUND FLOOR COLUMNS-SHOP DRAWING SUBMITTAL,7,8.01,0,0
N7-S2-T20B13-ESB10,SLAB ON GRADE SOG-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S2-T20B13-ESB100,STRUCTURE CABLING-THIRD-SHOP DRAWING SUBMITTAL,25,42.43,0,0
N7-S2-T20B13-ESB101,IP CCTV & ACCESS CONTROL-THIRD-SHOP DRAWING SUBMITTAL,25,42.44,0,0
N7-S2-T20B13-ESB102,AUDIO INTERCOM RISER DIAGRAM-THIRD-SHOP DRAWING SUBMITTAL,25,42.34,0,0
N7-S2-T20B13-ESB103,AC-SECOND-SHOP DRAWING SUBMITTAL,25,29.62,0,0
N7-S2-T20B13-ESB104,PLUMING-DRAINAGE-FIRST-SHOP DRAWING SUBMITTAL,25,28.99,0,0
N7-S2-T20B13-ESB105,PLUMING-WATER SUPPLY-SECOND-SHOP DRAWING SUBMITTAL,25,29.65,0,0
N7-S2-T20B13-ESB106,LIGHTING&POWER-ROOF-SHOP DRAWING SUBMITTAL,25,30.09,0,0
N7-S2-T20B13-ESB107,ELECTERICAL EMBDED IN SLAB-ROOF-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S2-T20B13-ESB108,STRUCTURE CABLING-ROOF-SHOP DRAWING SUBMITTAL,25,40.8,0,0
N7-S2-T20B13-ESB109,IP CCTV & ACCESS CONTROL-ROOF-SHOP DRAWING SUBMITTAL,25,40.99,0,0
N7-S2-T20B13-ESB11,STAIRS BASEMENT-GROUND (CD)-SHOP DRAWING SUBMITTAL,7,7.98,0,0
N7-S2-T20B13-ESB110,AC-THIRD-SHOP DRAWING SUBMITTAL,25,42.46,0,0
N7-S2-T20B13-ESB111,PLUMING-DRAINAGE-SECOND-SHOP DRAWING SUBMITTAL,25,29.48,0,0
N7-S2-T20B13-ESB112,PLUMING-WATER SUPPLY-THIRD-SHOP DRAWING SUBMITTAL,25,42.38,0,0
N7-S2-T20B13-ESB113,LIGHTING&POWER-L.ROOF-SHOP DRAWING SUBMITTAL,25,30.05,0,0
N7-S2-T20B13-ESB114,AC-ROOF-SHOP DRAWING SUBMITTAL,25,40.82,0,0
N7-S2-T20B13-ESB115,PLUMING-DRAINAGE-THIRD-SHOP DRAWING SUBMITTAL,25,42.48,0,0
N7-S2-T20B13-ESB116,PLUMING-WATER SUPPLY-ROOF-SHOP DRAWING SUBMITTAL,25,40.81,0,0
N7-S2-T20B13-ESB117,PLUMING-DRAINAGE-ROOF-SHOP DRAWING SUBMITTAL,25,40.85,0,0
N7-S2-T20B13-ESB118,LIGHTING&POWER-SECOND-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S2-T20B13-ESB119,ELECTERICAL EMBDED IN SLAB-SECOND-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S2-T20B13-ESB12,STAIRS BASEMENT-GROUND (RFT)-SHOP DRAWING SUBMITTAL,7,7.98,0,0
N7-S2-T20B13-ESB120,STRUCTURE CABLING-SECOND-SHOP DRAWING SUBMITTAL,25,29.47,0,0
N7-S2-T20B13-ESB121,IP CCTV & ACCESS CONTROL-SECOND-SHOP DRAWING SUBMITTAL,25,29.5,0,0
N7-S2-T20B13-ESB122,AUDIO INTERCOM RISER DIAGRAM-SECOND-SHOP DRAWING SUBMITTAL,25,29.46,0,0
N7-S2-T20B13-ESB123,BASEMENT FLOOR SLAB (CD)-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S2-T20B13-ESB124,BASEMENT FLOOR SLAB (RFT)-SHOP DRAWING SUBMITTAL,7,8,0,0
N7-S2-T20B13-ESB125,GROUND FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,31.1,0,0
N7-S2-T20B13-ESB126,FIRST FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,42.74,0,0
N7-S2-T20B13-ESB127,SECOND FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,29.71,0,0
N7-S2-T20B13-ESB128,THIRD FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,41.4,0,0
N7-S2-T20B13-ESB129,ROOF FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,28.98,0,0
N7-S2-T20B13-ESB13,GROUND FLOOR SLAB (CD)-SHOP DRAWING SUBMITTAL,7,7.98,0,0
N7-S2-T20B13-ESB130,BASEMENT  FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S2-T20B13-ESB131,SUB SURFACE PIPING SYSTEM-SHOP DRAWING SUBMITTAL,25,29.04,0,0
N7-S2-T20B13-ESB132,DRAINAGE & FIRE & WATER SUPPLY PIPES RISERS -SHOP DRAWING SUBMITTAL,25,29.2,0,0
N7-S2-T20B13-ESB133,INSPECTION CHAMPER SHOP DRAWING SUBMITTAL,25,28.98,0,0
N7-S2-T20B13-ESB14,GROUND FLOOR SLAB (RFT)-SHOP DRAWING SUBMITTAL,7,8.01,0,0
N7-S2-T20B13-ESB15,STAIRS GROUND-FIRST (CD)-SHOP DRAWING SUBMITTAL,7,8,0,0
N7-S2-T20B13-ESB16,STAIRS GROUND-FIRST (RFT)-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S2-T20B13-ESB17,FIRST FLOOR SLAB (CD)-SHOP DRAWING SUBMITTAL,7,8.01,0,0
N7-S2-T20B13-ESB18,FIRST FLOOR SLAB (RFT)-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S2-T20B13-ESB19,STAIRS FIRST-SECOND (CD)-SHOP DRAWING SUBMITTAL,7,8.01,0,0
N7-S2-T20B13-ESB2,FIRST FLOOR COLUMNS-SHOP DRAWING SUBMITTAL,7,8,0,0
N7-S2-T20B13-ESB20,STAIRS FIRST-SECOND (RFT)-SHOP DRAWING SUBMITTAL,7,8,0,0
N7-S2-T20B13-ESB21,SECOND FLOOR SLAB (CD)-SHOP DRAWING SUBMITTAL,7,8,0,0
N7-S2-T20B13-ESB22,SECOND FLOOR SLAB (RFT)-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S2-T20B13-ESB23,STAIRS SECOND-THIRD (CD)-SHOP DRAWING SUBMITTAL,7,8.01,0,0
N7-S2-T20B13-ESB24,STAIRS SECOND-THIRD (RFT)-SHOP DRAWING SUBMITTAL,7,8,0,0
N7-S2-T20B13-ESB25,THIRD FLOOR SLAB (CD)-SHOP DRAWING SUBMITTAL,7,7.99,0,0
